IncidentDate,IncidentTime,FlightID,Aircraft,Altitude,Airport,LaserColor,Injury,City,State
18-Mar-18,0253,DAL982,B752,15000,MSP,Green,No,Minneapolis,Minnesota
18-Mar-18,0308,HAL24,A21N,8000,SFO,Green,No,San Francisco,California
18-Mar-18,0323,VACA53,TEX2,4000,LBX,Green,No,Angleton,Texas
18-Mar-18,0350,G05442,UH60,4000,TUS,Green,No,Tucson,Arizona
18-Mar-18,0350,N3493S,C182,3000,SMF,Green,No,Sacramento,California
18-Mar-18,0357,UAL1543,B739,3000,SJU,Green,No,San Juan,Puerto Rico
18-Mar-18,0505,NKS266,A320,17500,LGB,Green,No,Long Beach,California
18-Mar-18,0710,QXE2112,DH8,4000,PSC,Green,No,Pasco,Washington
18-Mar-18,1048,SKW3144,CRJ7/L,28000,IND,Green,No,Indianapolis,Indiana
19-Mar-18,0035,AAL2052,A319,17000,PSM,Green,No,Portsmouth,New Hampshire
19-Mar-18,0130,N783MM,E190,27000,VCT,Green,No,Victoria,Texas
19-Mar-18,0140,SWA4136,B737,11000,FWA,Green,No,Fort Wayne,Indiana
19-Mar-18,0141,N39RE,CL60,5500,SAT,Green,No,San Antonio,Texas
19-Mar-18,0150,DAL2398,B712/L,28000,ROA,Green,No,Roanoke,Virginia
19-Mar-18,0150,DAL974,B712/L,28000,ROA,Green,No,Roanoke,Virginia
19-Mar-18,0154,UAL530,B739,7000,SAT,Green,No,San Antonio,Texas
19-Mar-18,0220,N402PH,B206,1200,SDF,Green,No,Louisville,Kentucky
19-Mar-18,0222,JIA5083,CRJ7,2000,GPT,Green,No,Gulfport,Mississippi
19-Mar-18,0230,N3848T,P28R,300,RAL,Green,No,Riverside,California
19-Mar-18,0355,N556CP,H500,1500,TZR,Green,No,Columbus,Ohio
19-Mar-18,0406,UAL214,B739,5000,SFO,Green,No,San Francisco,California
19-Mar-18,0430,UAL149,H/B72/L,18000,EWR,Green,No,Newark,New Jersey
19-Mar-18,0453,N377YG,EVSS,2000,SNA,Green,No,Santa Ana,California
19-Mar-18,0525,ASH5898,CRJ9,3000,PHX,Green,No,Phoenix,Arizona
19-Mar-18,0704,FLCN5,MD50,1800,PHX,Green,No,Phoenix,Arizona
20-Mar-18,0010,WIG1041,E110,5000,MHT,Green,No,Concord,New Hampshire
20-Mar-18,0123,SKW3326,E75L,7000,EWR,Green,No,Newark,New Jersey
20-Mar-18,0134,N917WC,C206,6500,MFE,Green,No,McAllen,Texas
20-Mar-18,0254,CNV4124,B737/L,15000,SAN,Green,No,San Diego,California
20-Mar-18,0315,BXR1983,C208,5500,SMF,Blue,No,Sacramento,California
20-Mar-18,0320,ROM65,PC12,1000,SQL,Green,No,San Francisco,California
20-Mar-18,0337,SWA5441,B737,13000,SNS,Green,No,Salinas,California
20-Mar-18,0455,SWA6590,B737,4500,RHV,Green,No,San Jose,California
20-Mar-18,0609,LN628MC,PC12,1500,ABI,Green,No,Abilene,Texas
20-Mar-18,0610,UAL1813,B739,17200,ONT,Green,No,Los Angeles,California
20-Mar-18,0650,UAL312,A320,9500,RNO,Green,No,Reno,Nevada
20-Mar-18,1054,ASH6300,CRJ7,3000,IAD,Green,No,Dulles,Virginia
21-Mar-18,0115,UAL305,A319,11000,DFW,Green,No,Fort Worth,Texas
21-Mar-18,0124,SONIC40,TEX2,4000,MEI,Green,No,Meridian,Mississippi
21-Mar-18,0206,EJA130,GL5T,5000,ORH,Green,No,Worcester,Massachusetts
21-Mar-18,0305,JBU180,A320,4000,LAS,Green,No,Las Vegas,Nevada
21-Mar-18,0437,SKW5191,E75L,2000,LAX,Green,No,Los Angeles,California
21-Mar-18,0438,ASH5816,CRJ9,2000,BFL,Green,No,Bakersfield,California
21-Mar-18,0439,N9206N,P28A,5500,SAN,Green,No,San Diego,California
21-Mar-18,0442,SKW5816,CRJ9,2100,BFL,Green,No,Bakersfield,California
21-Mar-18,0605,SWA3950,B737,7000,PDX,Green,No,Portland,Oregon
21-Mar-18,0705,SWA1787,B737,4000,GEG,Green,No,Spokane,Washington
21-Mar-18,0705,SWA6375,B737,4000,GEG,Green,No,Spokane,Washington
21-Mar-18,0745,AAL950,H/B777,36000,SJU,Green,No,San Juan,Puerto Rico
22-Mar-18,0130,DAL1844,B767,25000,GNV,Blue,No,Gainesville,Florida
22-Mar-18,0130,SWA5542,B737,25000,GNV,Blue,No,Gainesville,Florida
22-Mar-18,0201,UAL1242,B737,16500,DAL,Green,No,Dallas,Texas
22-Mar-18,0418,FDX1322,A306,20000,MEM,Green,No,Memphis,Tennessee
22-Mar-18,0420,C6504,H60,1000,NOW,Green,No,Port Angeles,Washington
22-Mar-18,0423,SKULL98,UH60,7000,ABQ,Green,No,Albuquerque,New Mexico
22-Mar-18,0512,UPS9312,B767,5000,ONT,Green,No,Ontario,California
22-Mar-18,0534,AIRLIFE1,EC45,2500,SAT,Green,No,San Antonio,Texas
22-Mar-18,0600,UAL1973,B737,8000,SAN,Green,No,San Diego,California
22-Mar-18,0630,LN5431M,BE9L,6000,RNO,Blue,No,Reno,Nevada
22-Mar-18,0640,SWA279,B737,9000,SLC,Green,No,Salt Lake City,Utah
22-Mar-18,0653,LN129JH,PC12,7000,SLC,Green,No,Salt Lake City,Utah
22-Mar-18,0705,UAL364,B738,7000,OGG,Green,No,Kahului,Hawaii
22-Mar-18,0717,N13ZM,HDJT,6000,SLC,Green,No,Salt Lake City,Utah
22-Mar-18,0853,FDX1409,DC10,9000,LEE,Green,No,Orlando,Florida
22-Mar-18,1018,UPS834,A306,6600,SLC,Green,No,Salt Lake City,Utah
22-Mar-18,1018,UPS844,MD11,6600,SLC,Green,No,Salt Lake City,Utah
22-Mar-18,1025,LN509RP,C550,6000,SLC,Green,No,Salt Lake City,Utah
22-Mar-18,1025,N509RP,C550,6000,SLC,Green,No,Salt Lake City,Utah
23-Mar-18,0053,RAVEN86,UH60,2500,ALB,Green,No,Albany,New York
23-Mar-18,0114,SKW3559,CRJ2,1100,BTR,Green,No,Baton Rouge,Louisiana
23-Mar-18,0138,N712DS,C172,6000,VCT,Green,No,Victoria,Texas
23-Mar-18,0211,SCX8159,B737,3500,GPT,Green,No,Gulfport,Mississippi
23-Mar-18,0234,RPA6110,E170,6000,BOS,Green,No,Boston,Massachusetts
23-Mar-18,0245,N23YC,C550,16000,GPT,Green,No,Gulfport,Mississippi
23-Mar-18,0302,UPS1285,H/A306,11000,LEX,Green,No,Lexington,Kentucky
23-Mar-18,0324,DAL1968,B717,11000,GRB,Green,No,Green Bay,Wisconsin
23-Mar-18,0324,UPS1321,A306,4000,SDF,Green,No,Louisville,Kentucky
23-Mar-18,0346,ASA7004,B737,6500,SEA,Green,No,Seattle,Washington
23-Mar-18,0348,SWA190,B737,4000,DAL,Green,No,Dallas,Texas
23-Mar-18,0355,UAL913,B737,1500,SLC,Green,No,Salt Lake City,Utah
23-Mar-18,0407,SKW103C,E75L,10000,BOI,Green,No,Boise,Idaho
23-Mar-18,0625,FFT667,A319,9200,SFO,Green,No,San Francisco,California
23-Mar-18,0726,QXE2158,DHD,5000,LWS,Green,No,Lewiston,Ohio
23-Mar-18,1053,FDX1502,B752,6500,GSH,Green,No,Goshen,Indiana
24-Mar-18,0135,WJA1166,B738,34000,JAX,Green,No,Jacksonville,Florida
24-Mar-18,0204,SWA5656,B737,9000,DEN,Green,No,Denver,Colorado
24-Mar-18,0242,ASH5794,CRJ9,12000,GPT,Green,No,Gulfport,Mississippi
24-Mar-18,0242,DAL2194,MD88,3500,GPT,Green,No,Gulfport,Mississippi
24-Mar-18,0245,N46L,BE20,14000,MAF,Green,No,Midland,Texas
24-Mar-18,0300,N90404,C172,2500,LYH,unknown,No,Lynchburg,Virginia
24-Mar-18,0317,RDDL35,C172,9000,PRC,Green,No,Prescott,Arizona
24-Mar-18,0541,CAHP37,GA8,5500,SJC,Green,No,San Jose,California
24-Mar-18,0556,ABX445,B762,3500,CVG,Green,No,Cincinnati,Ohio
25-Mar-18,0052,UPS377,B763,1800,MIA,Purple,No,Miami,Florida
25-Mar-18,0102,AAL1359,A319,800,MIA,Green,No,Miami,Florida
25-Mar-18,0219,DAL2194,MD88,5000,GPT,Green,No,Gulfport,Mississippi
25-Mar-18,0257,ASQ4421,E145,8000,HOU,Green,No,Houston,Texas
25-Mar-18,0308,UAL448,B737-800,8000,LAS,Green,No,Las Vegas,Nevada
25-Mar-18,0327,CPZ6018,E75L,14000,SMO,white,No,Santa Monica,California
25-Mar-18,0335,RM17,EC35,1000,MHR,Green,No,Sacramento,California
25-Mar-18,0358,SKW5438,CRJ2,3000,TUS,Green,No,Tucson,Arizona
25-Mar-18,0405,WJA1466,B738,6500,PSP,Green,No,Palm Springs,California
25-Mar-18,0415,SKW2990,CRJ7,2000,SAN,Green,No,San Diego,California
25-Mar-18,0450,ATN3881,B767,4000,ONT,Green,No,Ontario,California
25-Mar-18,0556,LN409LM,B407,1200,MRI,Green,No,Anchorage,Alaska
25-Mar-18,0609,MSQT674,PA28,3900,DVT,Green,No,Phoenix,Arizona
25-Mar-18,0855,CPZ6082,E175,3000,LAX,Green,No,Los Angeles,California
25-Mar-18,1000,LN41BA,BE9L,13000,PSP,Green,No,Palm Springs,California
25-Mar-18,1036,CHP41,GA8,5500,FAT,Green,No,Fresno,California
26-Mar-18,0018,JBU3566,E190,11000,PVD,Green,No,Providence,Rhode Island
26-Mar-18,0125,SKW4550,CRJ2,8000,CID,Red,No,Cedar Rapids,Iowa
26-Mar-18,0324,ASA633,B739,7000,SEA,Green,No,Seattle,Washington
26-Mar-18,0327,SWA4463,B737,12000,PHX,Green,No,Phoenix,Arizona
26-Mar-18,0335,MED17,EC35,1000,SAC,Green,No,Sacramento,California
26-Mar-18,0357,ASA243,B738,12000,SEA,Green,No,Seattle,Washington
26-Mar-18,0448,CMD5,EC35,2000,SNS,Green,No,Salinas,California
26-Mar-18,0517,SKW5634,CRJ2,2400,LAX,Green,No,Los Angeles,California
26-Mar-18,0606,SWA4682,B737,5000,LAX,Green,No,Los Angeles,California
26-Mar-18,0705,CAHP21,GA8,6500,FAT,Green,No,Fresno,California
26-Mar-18,0927,JBU209,A321,2000,JFK,Green,No,New York   ,New York
26-Mar-18,1008,JBU233,E190,19000,TEB,Green,No,Teterboro,New Jersey
26-Mar-18,2359,AAL2146,E190,10700,PVD,Green,No,Providence,Rhode Island
26-Mar-18,2359,JIA5213,CRJ7,5000,CLT,Green,No,Charlotte,North Carolina
27-Mar-18,0029,JBU1446,E190,10400,PVD,Green,No,Providence,Rhode Island
27-Mar-18,0310,JSX149,E135,3200,CCR,Green,No,Concord,California
27-Mar-18,0310,N733WW,C172,2500,CCR,Green,No,Concord,California
27-Mar-18,0347,N48521,C152,6500,DLS,Green,No,The Dalles,Oregon
27-Mar-18,0349,N9643Q,C172,5500,DLS,Green,No,The Dalles,Oregon
27-Mar-18,0403,ASA319,B739,11500,OAK,Green,No,Oakland,California
27-Mar-18,0408,UAL526,A319,9000,BZN,Green,No,Bozeman,Montana
27-Mar-18,0535,REACH726,C17,31000,CAR,Green,No,Caribou,Maine
27-Mar-18,0545,RCH726,C17,31000,BGR,Green,No,Bangor,Maine
27-Mar-18,0621,SWA6179,B737,9000,SAN,Green,No,San Diego,California
27-Mar-18,0630,ASA807,B738,4500,KOA,Green,No,Kona,Hawaii
27-Mar-18,0632,TAI520,A321,5000,LAX,Green,No,Los Angeles,California
27-Mar-18,2350,DLH403,B748,9000,LGA,Green,No,New York,New York
28-Mar-18,0002,C6585,UH65,400,TJBQ,Green,No,Aguadilla,Puerto Rico
28-Mar-18,0006,N112PZ,C172,3500,EVB,Green,No,New Smyrna Beach,Florida
28-Mar-18,0100,G23599,UH60,1000,ROC,Green,No,Rochester,New York
28-Mar-18,0104,N991WW,BE20,4500,BTR,Green,No,Baton Rouge,Louisiana
28-Mar-18,0307,SWA6417,B737,1000,SJU,Green,No,San Juan,Puerto Rico
28-Mar-18,0320,RDDL437,C172,5000,SFB,Green,No,Sanford,Florida
28-Mar-18,0333,N1097N,C172,4000,SDL,Green,No,Scottsdale,Arizona
28-Mar-18,0420,SWA1364,B737,14000,DEN,Green,No,Denver,Colorado
28-Mar-18,0610,UAL1813,737,20000,PSP,Blue,No,Palm Springs,California
28-Mar-18,0617,AAL9660,B738,19000,ONT,Purple-Blue,No,Ontario,California
29-Mar-18,0030,AAL2426,B738,2500,TUL,Green,No,Tulsa,Oklahoma
29-Mar-18,0156,JBU2469,A320,3000,FLL,Green,No,Fort Lauderdale,Florida
29-Mar-18,0220,SKW3574,CRJ7,1800,LNK,Green,No,Lincoln,Nebraska
29-Mar-18,0322,SKW7372,CRJ2,15000,SJC,Green,No,San Jose,California
29-Mar-18,0352,N403SL,GALX,3000,HPN,Green,No,Stamford,Connecticut
29-Mar-18,0410,N255SD,EC20,1000,MCC,Green,No,Sacramento,California
29-Mar-18,0430,MMY233,C206,6500,AUN,Green,No,Auburn,California
29-Mar-18,0430,N465DS,DA40,9000,VNY,Green,No,Van Nuys,California
29-Mar-18,0435,SWA742,B737,3500,LAS,Green,No,Las Vegas,Nevada
29-Mar-18,2329,FDX251,H/MD11,6000,SJU,Green,No,San Juan,Puerto Rico
30-Mar-18,0126,UAL8119,B739,17000,BPT,Green,No,Beaumont,Texas
30-Mar-18,0128,N2088K,PA44,2800,SAV,Green,No,Savannah,Georgia
30-Mar-18,0215,AAL2604,B738,2400,IAH,Green,No,Houston,Texas
30-Mar-18,0240,FDX1604,B767,20000,LNS,Green,No,Lancaster,Pennsylvania
30-Mar-18,0240,GJS6198,CRJ9,2000,CHS,Green,No,Charleston,South Carolina
30-Mar-18,0243,QXE2321,DH8D,11800,FMG,Green,No,Carson City,Nevada
30-Mar-18,0355,UAL773,B739,7500,MCC,Green,No,Sacramento,California
30-Mar-18,0401,ASA676,B739,12000,SMF,Green,No,Sacramento,California
30-Mar-18,0420,N881VC,SF50,8500,SLC,Green,No,Salt Lake City,Utah
30-Mar-18,0453,ASA621,B739,1000,PDX,Blue,No,Portland,Oregon
30-Mar-18,0527,UAL1291,B737,3000,SAV,Green,No,Savannah,Georgia
30-Mar-18,0545,DAL1788,B712,5000,SBD,Green,No,San Bernardino,California
31-Mar-18,0030,N626JJ,GLF4,3000,MMU,Green,No,Morristown,New Jersey
31-Mar-18,0229,DAL2209,B739,18000,PHX,Green,No,Phoenix,Arizona
31-Mar-18,0230,JBU548,E190,1200,HPN,Green,No,White Plains,New York
31-Mar-18,0232,SWA826,B737,7000,PHX,Green,No,Phoenix,Arizona
31-Mar-18,0240,N81850,PA32,6000,JAX,Green,No,Jacksonville,Florida
31-Mar-18,0254,SWA1381,B738,5000,SAN,Green,No,San Diego,California
31-Mar-18,0308,SWA5942,B737,5500,BWI,Green,No,Baltimore,Maryland
31-Mar-18,0315,SKW5565,CRJ2,1100,FAT,Green,No,Fresno,California
31-Mar-18,0320,ASQ2837,CRJ7,2000,MOB,Green,No,Mobile,Alabama
31-Mar-18,0330,N1452C,SR22,5500,CAE,Green,No,Columbia,South Carolina
31-Mar-18,0338,VENOM14,H12T,700,NYL,Green,No,Yuma,Arizona
31-Mar-18,0536,SKW3086,CRJ7,14500,PHX,Green,No,Phoenix,Arizona
1-Apr-18,0025,MNU4513,CJR2,2300,SYR,Green,No,Syracuse,New York
1-Apr-18,0051,N922RV,C550,6000,SJU,Green,No,San Juan,Puerto Rico
1-Apr-18,0135,N491SD,SR22,4700,ABI,Green,No,Abilene,Texas
1-Apr-18,0200,TN2333B,BE58,5500,ABI,White,No,Tyler,Texas
1-Apr-18,0202,N565MT,DA40,4500,HSV,Green,No,Huntsville,Alabama
1-Apr-18,0208,ASQ2871,CRJ7,10000,MLU,Green,No,Monroe,Louisiana
1-Apr-18,0210,SO9,HELO,1500,PIE,Green,No,St Petersburg,Florida
1-Apr-18,0219,SWA507,B737,10000,IAH,Green,No,Houston,Texas
1-Apr-18,0220,SWA6286,B737,7000,MCO,Green,No,Orlando,Florida
1-Apr-18,0250,EDV3336,CRJ9,13000,ATL,Blue,No,Atlanta,Georgia
1-Apr-18,0335,N2800F,C182,4500,SJC,Green,No,San Jose,California
1-Apr-18,0355,OTIS08,C130,8000,YUM,Green,No,Yuma,Arizona
1-Apr-18,0400,N94075,C172,5000,SLC,Green,No,Salt Lake City,Utah
1-Apr-18,0400,SWA3004,B737,4000,DAL,Green,No,Dallas,Texas
1-Apr-18,0408,DAL2902,MD88,2600,CVG,Green,No,Cincinnati,Ohio
1-Apr-18,0505,SWA2572,B737,7000,ONT,Green,No,Ontario,California
1-Apr-18,0806,UAL421,B752,7000,SJC,Green,No,San Jose,California
1-Apr-18,0816,SWA225,B738,7000,SJC,Green,No,San Jose,California
1-Apr-18,0816,UAL225,B738,7000,SJC,Green,No,San Jose,California
1-Apr-18,1916,WJA2049,B737,unkwn,unkwn,unkwn,No,Kelso,Washington
2-Apr-18,0204,N209CQ,F900,7500,BJC,Green,No,Denver,Colorado
2-Apr-18,0204,N6461Z,C206,3700,BTR,Green,No,Baton Rouge,Louisiana
2-Apr-18,0243,AAY469,MD80,5000,LAS,Green,No,Las Vegas,Nevada
2-Apr-18,0248,SWA4652,B737,500,LAS,Green,No,Las Vegas,Nevada
2-Apr-18,0300,DAL2839,B738/L,17000,SLC,Blue,No,Salt Lake City,Utah
2-Apr-18,0302,DAL2808,A321,17000,SLC,Blue,No,Salt Lake City,Utah
2-Apr-18,0340,UAL2422,B737,3500,LGA,Green,No,New York,New York
2-Apr-18,0345,SKW5260,CRJ2,1000,BFL,Green,No,Bakersfield,California
2-Apr-18,0354,N838SC,GLEX,3000,BDL,Green,No,Hartford,Connecticut
2-Apr-18,0512,SKW3453,E75L,9000,SJC,Green,No,San Jose,California
2-Apr-18,0527,N570RR,LJ60,2000,OAK,Green,No,Oakland,California
3-Apr-18,0146,LN237PC,PAY2/G,11000,DFW,Green,No,Dallas,Texas
3-Apr-18,0245,N841CM,P28A,1500,BFL,Green,No,Bakersfield,California
3-Apr-18,0255,SWA9006,B737,8000,LAS,Green,No,Las Vegas,Nevada
3-Apr-18,0416,CFS7299,AT72/G,17000,TUL,Green,No,Tulsa,Oklahoma
3-Apr-18,0510,FDX1802,DC10,5000,OAK,Green,No,Oakland,California
3-Apr-18,0637,N981BC,C172,8500,PDX,Green,No,Portland,Oregon
3-Apr-18,0707,RDDL35,C172,7000,PRC,Blue,No,Prescott,Arizona
3-Apr-18,0820,N836LF,EC35,4000,KLS,Green,No,Kelso,Washington
3-Apr-18,0820,Unknown,Unknown,4000,KLS,Green,No,Kelso,Washington
4-Apr-18,0047,AAL760,A319,9000,ATL,Green,No,Atlanta,Georgia
4-Apr-18,0225,GJS4467,CRJ7,4000,CVG,Green,No,Cincinnati,Ohio
4-Apr-18,0300,N93186,C210,1000,COI,White,No,Merritt Island,Florida
4-Apr-18,0315,N13986,C172,1000,MLB,White,No,Melbourne,Florida
4-Apr-18,0423,LBQ206,BE58,9000,AVL,Green,No,Asheville,North Carolina
4-Apr-18,0520,ASA624,B738,5000,LAS,Green,No,Las Vegas,Nevada
4-Apr-18,0632,DAL408,B752,18000,DVO,Green,No,Point Reyes,California
4-Apr-18,0701,RCH146,C17,2000,TCM,Blue,No,Tacoma,Washington
5-Apr-18,0101,N314JP,B407,500,CRG,Green,No,Jacksonville,Florida
5-Apr-18,0129,DAL1290,A320,6000,HOU,Green,YES,Houston,Texas
5-Apr-18,0135,UAL530,B737,10000,SAT,Green,No,San Antonio,Texas
5-Apr-18,0140,N158PH,CL35,14000,SAT,Green,No,San Antonio,Texas
5-Apr-18,0240,N585MT,DA40,9000,MEM,Green,No,Memphis,Tennessee
5-Apr-18,0245,N5440M,C152,1500,TUL,Green,No,Tulsa,Oklahoma
5-Apr-18,0247,SWA6423,B738/L,28000,TYR,Green,No,Tyler,Texas
5-Apr-18,0328,N818WF,CL30,5000,HOU,Green,No,Houston,Texas
5-Apr-18,0350,SKW3021,CRJ7,8000,FAT,Green,No,Fresno,California
5-Apr-18,0445,SKW213X,CRJ7,11000,PTV,Green,No,Porterville,California
5-Apr-18,0808,FDX1735,B763,34000,STL,Green,No,St Louis,Missouri
6-Apr-18,0020,N63524,C150,3500,PHL,Green,No,Philadelphia,Pennsylvania
6-Apr-18,0044,SKW3250,CRJ7,3000,CAK,Green,No,Akron,Ohio
6-Apr-18,0150,WINGS4,HELO,3500,ROA,Green,No,Blacksburg,Virginia
6-Apr-18,0159,LBQ782,BE58,5000,TYS,Green,No,Knoxville,Tennessee
6-Apr-18,0200,N5166R,C172,4900,IXD,Green,No,Olathe,Kansas
6-Apr-18,0236,WINGS5,HELO,3500,ROA,Green,No,Blacksburg,Virginia
6-Apr-18,0250,VVVR71,H60,1500,SAN,Green,No,San Diego,California
6-Apr-18,0300,SKW4214,CRJ2,1600,PUB,Green,No,Pueblo,Colorado
6-Apr-18,0310,LBQ611,E50P,1000,MFE,Green,No,McAllen,Texas
6-Apr-18,0329,SNAP56,H/KC35,5000,ICT,Green,No,Wichita,Kansas
6-Apr-18,0335,SKW5271,CRJ7,6000,PSP,Green,No,Palm Springs,California
6-Apr-18,1154,UPS988,B763,4000,SEA,Green,No,Seattle,Washington
7-Apr-18,0030,JIA5062,CRJ7,11000,DCA,Green,No,Washington,District of Columbia
7-Apr-18,0149,AAL2477,B738/L,32000,MSY,Green,No,Hattiesburg,Mississippi
7-Apr-18,0224,RPA5986,E170,5500,EWR,Green,No,Newark,New Jersey
7-Apr-18,0225,CKS129,B763,1000,ELP,Green,No,El Paso,Texas
7-Apr-18,0225,UPS1333,B752/L,37000,MLB,Green,No,Melbourne,Florida
7-Apr-18,0234,N428WR,C172,2000,OMN,Green,No,Ormond Beach,Florida
7-Apr-18,0344,N798BF,HXB,7000,SLC,Green,No,Salt Lake City,Utah
7-Apr-18,0358,N75879,C172,3500,0S9,Green,No,Port Townsend,Washington
7-Apr-18,0500,QXE2320,DH8D,2500,EUG,Green,No,Eugene,Oregon
7-Apr-18,0515,SWA331,B737,20000,NJK,Green,No,El Centro,California
7-Apr-18,1115,RCH390,C172,2000,TCM,Green,No,Tacoma,Washington
7-Apr-18,1124,DAL112,B752,2500,SEA,Green,No,Seattle,Washington
7-Apr-18,2210,RPA4729,E75S,3000,MIA,Green,No,Miami,Florida
8-Apr-18,0120,N351EC,CL35,8000,PBI,Green,No,West Palm Beach,Florida
8-Apr-18,0210,AAL2718,MD82,25000,TUL,Green,No,Tulsa,Oklahoma
8-Apr-18,0220,N481RA,SR22,3500,FWA,Green,No,Auburn,Alabama
8-Apr-18,0220,NDU92,PA44,4000,GFK,Green,No,Grand Forks,North Dakota
8-Apr-18,0310,AAL2580,B738,4000,LAX,Green,No,Los Angeles,California
8-Apr-18,0314,CPZ6047,E75S,4000,LAX,Green,No,Los Angeles,California
8-Apr-18,0325,SKW3248,CRJ2,20400,BMG,Green,No,Bloomington,Indiana
8-Apr-18,0402,SKW7372,CRJ2,4400,GFK,Green,No,Grand Forks,North Dakota
8-Apr-18,0550,ASA868,B738,5000,OAK,Green,No,Oakland,California
9-Apr-18,0047,JBU720,A320,2000,JFK,Green,No,New York   ,New York
9-Apr-18,0050,EJA659,C56X,10000,AGS,Green,No,Augusta,Georgia
9-Apr-18,0102,DAL2113,B717,1000,DTW,Green,No,Detroit,Michigan
9-Apr-18,0118,JIA5076,CRJ/2,10000,CHS,Blue,No,Charleston,South Carolina
9-Apr-18,0210,DAL2016,MD90,3000,ATL,Green,No,Atlanta,Georgia
9-Apr-18,0322,AAL1981,A321,7000,EWR,Green,No,Newark,New Jersey
9-Apr-18,0327,SH1,HELO,900,FAT,Green,No,Fresno,California
9-Apr-18,0635,DAL2590,B752,25000,EAT,Green,No,Wenatchee,Washington
9-Apr-18,0640,ASA790,B739,25000,EAT,Green,No,Wenatchee,Washington
9-Apr-18,0642,DAL2173,B738,25000,EAT,Green,No,Wenatchee,Washington
10-Apr-18,0002,N806PA,C172,1000,ISM,Green,No,Orlando,Florida
10-Apr-18,0148,DKT1591,SW4,3000,FSD,Green,No,Sioux Falls,South Dakota
10-Apr-18,0255,G20941,H60,7000,PUB,Green,No,Pueblo,Colorado
10-Apr-18,0308,NEWS1,HELO,1400,SAT,Green,No,San Antonio,Texas
10-Apr-18,0316,DAL982,A319,6000,SLC,Green,No,Salt Lake City,Utah
10-Apr-18,0317,UAL1827,B738,18000,SAN,Green,No,San Diego,California
10-Apr-18,0325,UPS1325,MD11,4000,SDF,Green,No,Louisville,Kentucky
10-Apr-18,0329,SKW5447,E75S,8200,RDM,Green,No,Redmond,Oregon
10-Apr-18,0340,SKW5796,E75L,500,SBA,Green,No,Santa Barbara,California
10-Apr-18,0352,FDX41,B763,13000,MEM,Green,No,Memphis,Tennessee
10-Apr-18,0354,N782WW,C172,2000,SCK,Green,No,Stockton,California
10-Apr-18,0400,SWA5446,B738,19000,SCK,Green,No,Stockton,California
10-Apr-18,0410,FDX1349,B757,12000,MEM,Green,No,Memphis,Tennessee
10-Apr-18,0414,SWA5737,B737,14500,DEN,Green,No,Denver,Colorado
10-Apr-18,0418,SKW4845,CRJ9,5800,SLC,Green,No,Salt Lake City,Utah
10-Apr-18,0512,AAY339,A319/L,2700,LAX,Green,No,Los Angeles,California
10-Apr-18,0555,N738VJ,C172,1800,BFI,Green,No,Seattle,Washington
10-Apr-18,0609,SKW3367,E75L/L,32000,VRB,Green,No,Vero Beach,Florida
10-Apr-18,0640,QXE2134,DH8D,12000,EAT,Green,No,Wenatchee,Washington
11-Apr-18,0050,MYSTC51,UH60,3000,RDG,Green,No,Reading,Pennsylvania
11-Apr-18,0122,N305LM,GLF4,4000,TKI,Green,No,McKinney,Texas
11-Apr-18,0130,N1174P,PA23,3500,DFW,Red,No,Dallas,Texas
11-Apr-18,0148,UAL2085,A320,29000,LCH,Blue,No,Lake Charles,Louisiana
11-Apr-18,0150,JBU1338,E190,4000,SJU,Green,No,San Juan,Puerto Rico
11-Apr-18,0239,ASQ4247,E145,7000,PNS,Green,No,Pensacola,Florida
11-Apr-18,0300,UAL1816,B738,7000,ORD,Green,No,Chicago,Illinois
11-Apr-18,0311,SKW5978,E75L,2500,BFL,Green,No,Bakersfield,California
11-Apr-18,0400,FDX1837,H/B763/L,34000,LAS,Green,No,Las Vegas,Nevada
11-Apr-18,0445,SKW5990,E75S,19000,BOI,Red,No,Boise,Idaho
11-Apr-18,0920,FDX1574,B763,4000,IND,Green,No,Indianapolis,Indiana
12-Apr-18,0142,N470ER,C172,unkwn,DAB,Green,No,Daytona Beach,Florida
12-Apr-18,0142,PHJ15,BE40,17000,ATL,Green,No,Atlanta,Georgia
12-Apr-18,0149,UCM474,C172,4500,HRO,Green,No,Harrison,Arkansas
12-Apr-18,0220,SWA2110,737,8000,HOU,Green,No,Houston,Texas
12-Apr-18,0227,EDV4042,CRJ9,10000,PIT,Green,No,Pittsburgh,Pennsylvania
12-Apr-18,0230,UAL1029,A319,10000,HOU,Green,No,Houston,Texas
12-Apr-18,0238,SWA59,B737,8000,HOU,Green,No,Houston,Texas
12-Apr-18,0244,SWA1256,B737,8000,HOU,Green,No,Houston,Texas
12-Apr-18,0255,ASA794,B739,7200,ABQ,Green,No,Albuquerque,New Mexico
12-Apr-18,0342,UPS541,MD11,5000,SDF,Green,No,Louisville,Kentucky
12-Apr-18,0345,UPS1355,A306,4000,SDF,Green,No,Louisville,Kentucky
